,Unnamed: 0,user,content,country,Pro Trump,Pro Biden,Neutral,date,replyCount,retweetCount,likeCount,one_hot_labels
1496,1496,"{'username': 'maxissosa1', 'displayname': 'Matsi', 'id': 3173999714, 'description': 'I love the smell of capitalism in the morning\n                                      Tweeteo muchas boludeces', 'rawDescription': 'I love the smell of capitalism in the morning\n                                      Tweeteo muchas boludeces', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2015, 4, 26, 0, 58, 51, tzinfo=datetime.timezone.utc), 'followersCount': 1552, 'friendsCount': 1196, 'statusesCount': 87661, 'favouritesCount': 112898, 'listedCount': 2, 'mediaCount': 1094, 'location': 'Corrientes, Argentina ðŸ”¥', 'protected': False, 'linkUrl': 'http://www.instagram.com/maxissosa', 'linkTcourl': 'https://t.co/aODrYO9FYE', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1209939455710244874/TrYrgZbn_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3173999714/1579225544'}",@HKrassenstein @realDonaldTrump Biden won with fraud,Brazil,1,0,0,2020-11-10 15:18:15+00:00,0.0,0.0,0.0,100
1497,1497,"{'username': 'rohangupta1596', 'displayname': 'R O H A N || ®️ S I M P 🇮🇳🕉️❾¾', 'id': 2739425608, 'description': 'Followed by @imamofpeace🕊️#Pharmacist\n#Bipolarguy🎭\nPro Modi/Yogi/Mota bhai \n#माँ 💑\n#हिन्दुत्त्व🚩\n#PotterHead❾¾#Cynophilist 🐕\nCHAI😍\nजयहिंद 🇮🇳\nDM for RT😇', 'rawDescription': 'Followed by @imamofpeace🕊️#Pharmacist\n#Bipolarguy🎭\nPro Modi/Yogi/Mota bhai \n#माँ 💑\n#हिन्दुत्त्व🚩\n#PotterHead❾¾#Cynophilist 🐕\nCHAI😍\nजयहिंद 🇮🇳\nDM for RT😇', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2014, 8, 10, 22, 7, 50, tzinfo=datetime.timezone.utc), 'followersCount': 1047, 'friendsCount': 1756, 'statusesCount': 51050, 'favouritesCount': 213170, 'listedCount': 0, 'mediaCount': 2101, 'location': 'माँ के दिल में', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1367727773129707523/I2orV5bS_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2739425608/1605249309'}","@Imamofpeace want to say in simple words,. Vote for TRUMP #MakeAmericaGreatAgain 
If u choose Biden, u choose CCP, ISLAMIST EXTREMISTS, BOOM EVERY DAY #Elections2020 https://t.co/UFaNmwnVVH",China,1,0,0,2020-11-01 06:57:33+00:00,0.0,0.0,1.0,100
1498,1498,"{'username': 'kevinokeeffeff', 'displayname': ""Kevin O'Keeffe"", 'id': 3390714712, 'description': 'Fianna Fail for Cork East.', 'rawDescription': 'Fianna Fail for Cork East.', 'descriptionUrls': [], 'verified': True, 'created': datetime.datetime(2015, 7, 24, 8, 25, 59, tzinfo=datetime.timezone.utc), 'followersCount': 2160, 'friendsCount': 1448, 'statusesCount': 1319, 'favouritesCount': 1779, 'listedCount': 40, 'mediaCount': 89, 'location': 'Mictchelstown Cork', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/702125002863169541/lBHK1g2m_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3390714712/1456234797'}",@timmydooley @JoeBiden This man hadn’t gone away #TeamTrump https://t.co/QG9KyL6THD,UK,1,0,0,2020-11-04 00:02:15+00:00,0.0,1.0,2.0,100
1499,1499,"{'username': 'cdFoIx31PH02D2J', 'displayname': 'MILK', 'id': 1229216622700716032, 'description': 'ç”˜ãˆã‚“åŠãƒ¼ã¿ã‚‹ããƒ¼', 'rawDescription': 'ç”˜ãˆã‚“åŠãƒ¼ã¿ã‚‹ããƒ¼', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2020, 2, 17, 1, 31, 13, tzinfo=datetime.timezone.utc), 'followersCount': 24, 'friendsCount': 53, 'statusesCount': 2349, 'favouritesCount': 1356, 'listedCount': 0, 'mediaCount': 296, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1229216946849083393/X6M8DrWh_normal.jpg', 'profileBannerUrl': None}","@realDonaldTrump TRUMPã€
FIGHT",South Korea,1,0,0,2020-11-02 14:52:05+00:00,0.0,0.0,0.0,100
1500,1500,"{'username': 'ManuelTorresRi1', 'displayname': 'Manuel Torres Rivera', 'id': 2294531497, 'description': 'Contador Público, UNAM, Economista, MBA Tulane University. Editorialista RUIZ Healy times', 'rawDescription': 'Contador Público, UNAM, Economista, MBA Tulane University. Editorialista RUIZ Healy times', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2014, 1, 16, 14, 26, 33, tzinfo=datetime.timezone.utc), 'followersCount': 2515, 'friendsCount': 4979, 'statusesCount': 32779, 'favouritesCount': 45349, 'listedCount': 3, 'mediaCount': 2, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1183911429960884224/v5FDAl8h_normal.jpg', 'profileBannerUrl': None}",Biden!!!! Help!!!! https://t.co/R8PBOfGfrv,Mexico,0,0,1,2020-11-13 23:00:45+00:00,0.0,1.0,1.0,1
1501,1501,"{'username': 'NeoKgotlagomang', 'displayname': 'imakeclassics 🅴', 'id': 816057616132702208, 'description': 'i look better naked. ✨', 'rawDescription': 'i look better naked. ✨', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2017, 1, 2, 23, 4, 32, tzinfo=datetime.timezone.utc), 'followersCount': 777, 'friendsCount': 454, 'statusesCount': 33401, 'favouritesCount': 30746, 'listedCount': 0, 'mediaCount': 1520, 'location': 'Moscow, Russia', 'protected': False, 'linkUrl': 'https://kgotlagomangneo.wixsite.com/neotheshooter', 'linkTcourl': 'https://t.co/zZ0UAhKCHM', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1370890550224814080/RkIPrftx_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/816057616132702208/1610407372'}",So Iraq issued an arrest warrant for Trump 💉💉💉,Russia,0,0,1,2021-01-08 01:25:21+00:00,0.0,1.0,4.0,1
1502,1502,"{'username': 'CormacLehane1', 'displayname': 'Cormac Ó Liatháin 😷', 'id': 625875339, 'description': 'Student Primary Teacher. Ní neart go cur le chéile. #DeleteFacebook #DontBuyTheSun #BuyLocal A gif says a million words. I try to ask questions.', 'rawDescription': 'Student Primary Teacher. Ní neart go cur le chéile. #DeleteFacebook #DontBuyTheSun #BuyLocal A gif says a million words. I try to ask questions.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2012, 7, 3, 18, 55, 33, tzinfo=datetime.timezone.utc), 'followersCount': 98, 'friendsCount': 155, 'statusesCount': 4414, 'favouritesCount': 32218, 'listedCount': 2, 'mediaCount': 250, 'location': 'Cork, Ireland.', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1254434873600872448/VxkGUPPV_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/625875339/1585036649'}","The last four years has been wild, America. Congrats to @KamalaHarris and @JoeBiden #ElectionResults2020 #MakeAmericaGreatAgain",UK,0,1,0,2020-11-06 19:03:09+00:00,0.0,0.0,0.0,10
1503,1503,"{'username': 'UshaSris', 'displayname': 'Usha Sriskandarajah', 'id': 559997737, 'description': ""Human Rights and Freedom Activist, Writer, Rotary International's Paul Harris Awardee, Senator TGTE and Yogi. LPC  CPC or NDP my support depends on what they do"", 'rawDescription': ""Human Rights and Freedom Activist, Writer, Rotary International's Paul Harris Awardee, Senator TGTE and Yogi. LPC  CPC or NDP my support depends on what they do"", 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2012, 4, 22, 2, 8, 18, tzinfo=datetime.timezone.utc), 'followersCount': 4189, 'friendsCount': 2144, 'statusesCount': 41841, 'favouritesCount': 9565, 'listedCount': 45, 'mediaCount': 2247, 'location': 'Canada', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/802136793663434752/VCaYPQAS_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/559997737/1431927813'}","Serious Question: 
How can #WalterReedHospital #Management &amp; #Doctors allow a patient even if he's #PresidentTrump to leave #hospital before being discharged &amp; be complicit in him openly breaking #CDC quarantine rules when Americans cannot visit the ill w/#COVID19? Shame on them!",Canada,0,1,0,2020-10-05 02:07:20+00:00,1.0,3.0,5.0,10
1504,1504,"{'username': 'd_razorenov', 'displayname': 'razar', 'id': 429793984, 'description': 'istina.msu.ru/profile/d_razo…  youtube.com/user/dmitriyra…', 'rawDescription': 'https://t.co/S5r9FXMCq0  https://t.co/bPYYMegfN6', 'descriptionUrls': [{'text': 'istina.msu.ru/profile/d_razo…', 'url': 'https://istina.msu.ru/profile/d_razorenov/', 'tcourl': 'https://t.co/S5r9FXMCq0', 'indices': (0, 23)}, {'text': 'youtube.com/user/dmitriyra…', 'url': 'https://www.youtube.com/user/dmitriyrazorenov', 'tcourl': 'https://t.co/bPYYMegfN6', 'indices': (25, 48)}], 'verified': False, 'created': datetime.datetime(2011, 12, 6, 11, 44, 53, tzinfo=datetime.timezone.utc), 'followersCount': 481, 'friendsCount': 344, 'statusesCount': 62582, 'favouritesCount': 83602, 'listedCount': 7, 'mediaCount': 3914, 'location': '', 'protected': False, 'linkUrl': 'https://soundcloud.com/razar-1', 'linkTcourl': 'https://t.co/PGYUMzv4j9', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/994225743411531776/-yCtG_zV_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/429793984/1525876946'}","Dear @twitter please ban this US election conspiracy theorist, she’s much more worse than Trump https://t.co/b7B1suRJ1y",Russia,0,0,1,2021-01-20 16:31:11+00:00,1.0,0.0,3.0,1
1505,1505,"{'username': 'PrEderToledo', 'displayname': 'Eder Toledo', 'id': 254088109, 'description': 'Servo de Deus, marido e pai. Conservador, direita e patriota!', 'rawDescription': 'Servo de Deus, marido e pai. Conservador, direita e patriota!', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2011, 2, 18, 15, 33, 21, tzinfo=datetime.timezone.utc), 'followersCount': 583, 'friendsCount': 103, 'statusesCount': 9496, 'favouritesCount': 33210, 'listedCount': 0, 'mediaCount': 833, 'location': 'Vitória, Brasil', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1348954441693716483/DhRBwNS3_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/254088109/1586651193'}",Trump virou no Texas! #Trump2020,Brazil,0,1,0,2020-11-04 03:07:44+00:00,0.0,0.0,2.0,10
1506,1506,"{'username': 'old_school_alps', 'displayname': 'Old School House Venosc ðŸ’™', 'id': 988476370757046272, 'description': 'Ski, snowboard and cycling nonsense as we turn an old school house into awesome apartments. Les2Alpes & legendary Alpe dâ€™Huez cycle routes', 'rawDescription': 'Ski, snowboard and cycling nonsense as we turn an old school house into awesome apartments. Les2Alpes & legendary Alpe dâ€™Huez cycle routes', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2018, 4, 23, 17, 55, 6, tzinfo=datetime.timezone.utc), 'followersCount': 7092, 'friendsCount': 7193, 'statusesCount': 6828, 'favouritesCount': 23277, 'listedCount': 9, 'mediaCount': 644, 'location': 'VÃ©nosc, France', 'protected': False, 'linkUrl': 'http://www.oldschoolalps.com', 'linkTcourl': 'https://t.co/oKlrOQPla9', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1371861661657792516/rtcA9zOo_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/988476370757046272/1615912285'}",@McFlavour7 @realDonaldTrump Trump going to jail will hopefully be 2021s gift to the world. To make up for 2020,Ukraine,0,1,0,2020-11-26 17:00:46+00:00,0.0,0.0,1.0,10
1507,1507,"{'username': 'RTsLord', 'displayname': 'Aquarius ASD 🇮🇳', 'id': 186809475, 'description': 'Nationalist !! धर्मो रक्षति रक्षितः\nProud of my heritage & culture. \nUnconditional support to Patriots. \n#Yogi #Modi #Trump #Netanyahu', 'rawDescription': 'Nationalist !! धर्मो रक्षति रक्षितः\nProud of my heritage & culture. \nUnconditional support to Patriots. \n#Yogi #Modi #Trump #Netanyahu', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2010, 9, 4, 13, 26, tzinfo=datetime.timezone.utc), 'followersCount': 2879, 'friendsCount': 3108, 'statusesCount': 153843, 'favouritesCount': 386943, 'listedCount': 36, 'mediaCount': 425, 'location': 'India', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1344593459483557890/nnYkBx2h_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/186809475/1606734343'}","@ScottFishman Thank you so much President Elect Scott Fishman.
#MAGA
#TRUMP2020ToSaveAmerica",India,1,0,0,2020-11-11 18:55:39+00:00,1.0,0.0,2.0,100
1508,1508,"{'username': 'tunahantuncer', 'displayname': 'Master of Walk', 'id': 98096528, 'description': 'SenanÄ±n BabasÄ± - Father of Sena, YÃ¼rÃ¼yenlerin ustasÄ± - Master of Walking. Kendine mÃ¼slÃ¼man', 'rawDescription': 'SenanÄ±n BabasÄ± - Father of Sena, YÃ¼rÃ¼yenlerin ustasÄ± - Master of Walking. Kendine mÃ¼slÃ¼man', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2009, 12, 20, 10, 3, 46, tzinfo=datetime.timezone.utc), 'followersCount': 242, 'friendsCount': 3152, 'statusesCount': 2079, 'favouritesCount': 855, 'listedCount': 0, 'mediaCount': 259, 'location': 'Oxford, England', 'protected': False, 'linkUrl': 'http://www.idmansolution.com', 'linkTcourl': 'https://t.co/soM7fSfcUI', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1312020345927462913/X3Swuua0_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/98096528/1495631518'}","AkÅŸenerden ErdoÄŸanâ€™a 
â€œMr. Erdogan you are at a junction,â€ she wrote in a Twitter post. â€œEither you choose your nation and do what is necessary, or you choose your son-in-law and you will lose at the first ballot box.â€",Ukraine,0,0,1,2020-11-09 03:45:32+00:00,0.0,0.0,0.0,1
1509,1509,{},@WalshFreedom Did anyone notice #Trump using two hands to drink his water??? https://t.co/XrJ5bfz1Us,UK,0,0,1,2020-10-26 02:36:23+00:00,0.0,0.0,0.0,1
1510,1510,"{'username': 'Leafy13222544', 'displayname': 'Leafy', 'id': 1209272015108132864, 'description': 'privelged Ashkenazi Anarchist\n\nBased in Jerusalem\nقدس\nRTs + Favs are not endorsment\nSupport Leafy Rahman patreon.com/Leafy_Rahman?u…', 'rawDescription': 'privelged Ashkenazi Anarchist\n\nBased in Jerusalem\nقدس\nRTs + Favs are not endorsment\nSupport Leafy Rahman https://t.co/8q4BQ1CSBs', 'descriptionUrls': [{'text': 'patreon.com/Leafy_Rahman?u…', 'url': 'https://patreon.com/Leafy_Rahman?utm_medium=social&utm_', 'tcourl': 'https://t.co/8q4BQ1CSBs', 'indices': (105, 128)}], 'verified': False, 'created': datetime.datetime(2019, 12, 24, 0, 38, 25, tzinfo=datetime.timezone.utc), 'followersCount': 844, 'friendsCount': 2226, 'statusesCount': 36787, 'favouritesCount': 69891, 'listedCount': 0, 'mediaCount': 5928, 'location': 'Israel', 'protected': False, 'linkUrl': 'https://inleafysees.wordpress.com/', 'linkTcourl': 'https://t.co/qSGgN8oRbf', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1356749761597079552/HeJbLN01_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1209272015108132864/1605817511'}","Not this israeli.
Trump promoted Antisemitism during his time in the office.
#VoteBlueToEndTheNightmare
#VoteLikeYourLifeDependsOnIt
#VoteHimOut
❤️🦉
An Israeli for #BidenHarris2020 🦋🐦💙 https://t.co/tkVFhdPczz",Israel,0,1,0,2020-11-02 12:40:34+00:00,0.0,0.0,1.0,10
1511,1511,"{'username': 'jewlicious', 'displayname': '((Jewlicious))', 'id': 8568192, 'description': 'Ni dieux ni maîtres', 'rawDescription': 'Ni dieux ni maîtres', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2007, 8, 31, 22, 26, 52, tzinfo=datetime.timezone.utc), 'followersCount': 30292, 'friendsCount': 19444, 'statusesCount': 50664, 'favouritesCount': 6644, 'listedCount': 338, 'mediaCount': 4390, 'location': 'Jerusalem, Israel, Israel', 'protected': False, 'linkUrl': 'http://www.jewlicious.com', 'linkTcourl': 'https://t.co/w6M04yYinp', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1666801176/00DaveMO01800_J_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/8568192/1424869477'}",@GuidyMamann That hardly counts as “election fraud.” The ballots were segregated and everything was out in the open. Trump lost.,Israel,0,1,0,2020-11-13 07:00:02+00:00,1.0,0.0,0.0,10
1512,1512,"{'username': 'anastaciav', 'displayname': 'anastaciav', 'id': 20205585, 'description': 'IRL #KimmySchmidt 🇺🇸 #Runner #2A #LE Armant se mutuo #TwitchFieldGroup #CivilRights #Geology #TransAlly - she/her - #Puns o’ fun 🏳️\u200d🌈', 'rawDescription': 'IRL #KimmySchmidt 🇺🇸 #Runner #2A #LE Armant se mutuo #TwitchFieldGroup #CivilRights #Geology #TransAlly - she/her - #Puns o’ fun 🏳️\u200d🌈', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2009, 2, 6, 0, 31, 44, tzinfo=datetime.timezone.utc), 'followersCount': 4737, 'friendsCount': 5170, 'statusesCount': 25087, 'favouritesCount': 56250, 'listedCount': 44, 'mediaCount': 1776, 'location': 'Texas, USA', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1371939661145382912/aZ9nbUOO_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/20205585/1589566323'}","#Texas Democratic Party - Organizing’s event, “Battle for the Soul of Our Nation Bus Tour - #FortWorth Stop” –  https://t.co/hx3ak3WJXU #Texas #NovemberIsComing",Israel,0,0,1,2020-10-28 18:47:24+00:00,0.0,0.0,0.0,1
1513,1513,"{'username': 'truelysec', 'displayname': 'Ebuka Samuel', 'id': 277571488, 'description': 'Premium Architect  🇳🇬 🇬🇧. contact me for Architectural designs, Real estate services and Glass partition works. IG: @Truelysec  &. @highhouselimited', 'rawDescription': 'Premium Architect  🇳🇬 🇬🇧. contact me for Architectural designs, Real estate services and Glass partition works. IG: @Truelysec  &. @highhouselimited', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2011, 4, 5, 16, 51, 11, tzinfo=datetime.timezone.utc), 'followersCount': 327, 'friendsCount': 258, 'statusesCount': 6083, 'favouritesCount': 34087, 'listedCount': 0, 'mediaCount': 76, 'location': 'Lagos, Nigeria', 'protected': False, 'linkUrl': 'http://www.highhouse.com.ng', 'linkTcourl': 'https://t.co/DY3w8ql1lW', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1285249300834979840/hJMO9i9J_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/277571488/1535107975'}","GOD IS GOOD! 

#architecturephotography #DrainTheSwamp 
#ukparliament https://t.co/mY39dUQTk6",UK,0,0,1,2020-11-23 22:37:34+00:00,1.0,0.0,5.0,1
1514,1514,"{'username': '3elawi_', 'displayname': 'Ali', 'id': 811608237598502912, 'description': '“IVJ” ~Ali biçim,mesut can tomay', 'rawDescription': '“IVJ” ~Ali biçim,mesut can tomay', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2016, 12, 21, 16, 24, 17, tzinfo=datetime.timezone.utc), 'followersCount': 97, 'friendsCount': 440, 'statusesCount': 890, 'favouritesCount': 14586, 'listedCount': 0, 'mediaCount': 37, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1365046433540435983/zkdOB6E0_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/811608237598502912/1571176155'}",My guy ignored every critical point she stated and said “should have gotten it” this guy is MAD😂😂😂😂thankfully he’ll probably be out soon #Elections2020 #TrumpIsLosing https://t.co/sRz1P0DUW4,Ukraine,0,1,0,2020-11-06 21:11:54+00:00,0.0,1.0,2.0,10
1515,1515,"{'username': 'AdhikariYash', 'displayname': 'Yashashwi Adhikari', 'id': 2908936788, 'description': 'Unfuckwithable.', 'rawDescription': 'Unfuckwithable.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2014, 11, 24, 10, 46, 36, tzinfo=datetime.timezone.utc), 'followersCount': 271, 'friendsCount': 703, 'statusesCount': 2030, 'favouritesCount': 3216, 'listedCount': 5, 'mediaCount': 229, 'location': 'Nepal', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1367152914146336768/yzp9iQa4_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2908936788/1419399069'}","How much is this gonna affect us on an International level...?
Congratulations President-Elect Joe Biden
#TeamBiden https://t.co/6g8jOwl6A5",China,0,1,0,2020-11-07 19:59:41+00:00,0.0,0.0,1.0,10
1516,1516,"{'username': 'chaowilliam8881', 'displayname': 'William', 'id': 4157035754, 'description': 'we are all prisoners of our past but the present is all we have.', 'rawDescription': 'we are all prisoners of our past but the present is all we have.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2015, 11, 7, 12, 28, 11, tzinfo=datetime.timezone.utc), 'followersCount': 20, 'friendsCount': 325, 'statusesCount': 55, 'favouritesCount': 110, 'listedCount': 0, 'mediaCount': 4, 'location': 'taipei', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None}",@realDonaldTrump Never give up we will win we people follow president trump forever,South Korea,1,0,0,2020-11-24 04:29:56+00:00,0.0,0.0,0.0,100
1517,1517,"{'username': 'gingeredpro', 'displayname': 'Moran Levy', 'id': 162429916, 'description': 'Film & Video content producer & director. Founder & Head producer at Gingered Productions. Located in Israel. loves film and TV - watching and creating 🎬🎥 ❤️', 'rawDescription': 'Film & Video content producer & director. Founder & Head producer at Gingered Productions. Located in Israel. loves film and TV - watching and creating 🎬🎥 ❤️', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2010, 7, 3, 17, 3, 12, tzinfo=datetime.timezone.utc), 'followersCount': 51, 'friendsCount': 281, 'statusesCount': 740, 'favouritesCount': 1430, 'listedCount': 1, 'mediaCount': 276, 'location': 'Israel', 'protected': False, 'linkUrl': 'http://www.gingeredproductions.com', 'linkTcourl': 'https://t.co/yTl8NAlquN', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1358166900572889091/C1v3yaJf_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/162429916/1604872838'}","Let’s see when the “you’re fired” gifs and memes will start...

#USElectionResults2020 #USElectionResults #USElections #TheWhiteHouse #USPresident #funny https://t.co/yd7NeL545J",Israel,0,1,0,2020-11-06 14:48:20+00:00,0.0,0.0,1.0,10
1518,1518,"{'username': 'abbelgobrit', 'displayname': 'Andrew Burgess', 'id': 40636766, 'description': ""Belge d'origine britannique. #StillEuropean 🇧🇪🇪🇺🇬🇧 Liberal, democrat, work in EU politics. Sharing news of interest, a bit of #mufc #ecfc too 🔴⚪️⚫️ #FBPE"", 'rawDescription': ""Belge d'origine britannique. #StillEuropean 🇧🇪🇪🇺🇬🇧 Liberal, democrat, work in EU politics. Sharing news of interest, a bit of #mufc #ecfc too 🔴⚪️⚫️ #FBPE"", 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2009, 5, 17, 9, 56, 32, tzinfo=datetime.timezone.utc), 'followersCount': 1188, 'friendsCount': 1401, 'statusesCount': 22807, 'favouritesCount': 2126, 'listedCount': 91, 'mediaCount': 1101, 'location': 'Brussels, Belgium', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1265969992186593281/k_oLlmtw_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/40636766/1462200016'}","Dear 🇺🇸, #NoMalarkey this time! Go vote 🗳 safely, please do the right thing, and make some history once again. It is time to have decency, integrity, and some international leadership back in the White House ✊ #MakeAmericaGreatAgain #BidenHarris2020 #Election2020  #VoteHimOut https://t.co/c4mFl508xw",UK,0,1,0,2020-11-03 16:59:47+00:00,0.0,0.0,0.0,10
1519,1519,"{'username': 'erickbu318490', 'displayname': 'Erick Bueno Maggi', 'id': 1258065013622931458, 'description': 'agricultor,militar,professor,marceneiro,pai,avô, conservador convicto e católico . TWITTER desde 2014.\n3° CONTA. \nErickdecoreventos@gmail.com \nINSTAGRAM', 'rawDescription': 'agricultor,militar,professor,marceneiro,pai,avô, conservador convicto e católico . TWITTER desde 2014.\n3° CONTA. \nErickdecoreventos@gmail.com \nINSTAGRAM', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2020, 5, 6, 16, 4, 25, tzinfo=datetime.timezone.utc), 'followersCount': 4228, 'friendsCount': 4998, 'statusesCount': 4016, 'favouritesCount': 5503, 'listedCount': 2, 'mediaCount': 1582, 'location': 'Curitiba, Brasil', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1327589242634166272/qCv9Zw1m_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1258065013622931458/1599697614'}",@EduQuim101 @florbrasil62 Really just don't know who is worse: the creepy Sleepy Joe or that brazilian disastrous judge called Mr. Borroso!,Brazil,0,1,0,2020-11-19 13:23:25+00:00,0.0,1.0,0.0,10
1520,1520,"{'username': 'Layalkrm', 'displayname': 'Layal J. Karam', 'id': 253470575, 'description': '', 'rawDescription': '', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2011, 2, 17, 9, 26, 26, tzinfo=datetime.timezone.utc), 'followersCount': 125, 'friendsCount': 170, 'statusesCount': 258, 'favouritesCount': 2116, 'listedCount': 0, 'mediaCount': 30, 'location': 'Lebanon', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1185811393108500480/tn6fXdlM_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/253470575/1527426014'}","We as #Lebaneses, non Americans, checking the results on #Google every 30 seconds!

Seriously we're waiting for the #USAElections2020 to define our future ðŸ™ƒ

 #USElection2020 #Elections2020 #Election2020
#ElectionNight
#DonaldTrump #JoeBiden #AmericaDecides2020",Russia,0,0,1,2020-11-04 11:19:38+00:00,1.0,0.0,2.0,1
